,PARID,PROPERTYZIP,SALEDATE,SALEPRICE,STORIES,YEARBLT,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,FINISHEDLIVINGAREA,LOGPRICE,AREA100
255034,0567C00128000000,15102,2/22/96,34000.0,1.0,1929.0,5.0,2.0,1.0,0.0,884.0,10.4341158035983,8.84
179037,0101L00256000000,15106,12/2/13,115000.0,1.0,1958.0,5.0,2.0,1.0,0.0,882.0,11.652687407345388,8.82
271356,1006G00075000000,15025,10/23/15,135000.0,1.0,1958.0,6.0,3.0,1.0,1.0,1327.0,11.813030057420567,13.27
91670,0023G00110000000,15212,8/7/84,14500.0,2.0,1910.0,6.0,3.0,1.0,0.0,1764.0,9.581903928408666,17.64
63353,0014G00093000000,15210,6/19/15,29750.0,2.0,1900.0,5.0,3.0,1.0,0.0,1324.0,10.300584410973777,13.24
27747,0082R00106000000,15206,12/13/16,212930.0,2.0,1920.0,10.0,5.0,2.0,2.0,2974.0,12.268718752180444,29.74
73891,0062A00005000000,15216,8/20/15,20000.0,2.0,1907.0,7.0,4.0,1.0,0.0,1064.0,9.903487552536127,10.64
83724,0063E00210000000,15216,4/19/17,184900.0,2.0,1953.0,7.0,3.0,1.0,1.0,1596.0,12.127570417375216,15.96
208362,0178F00112000000,15218,5/27/15,42000.0,2.0,1947.0,5.0,2.0,1.0,0.0,850.0,10.645424897265505,8.5
172021,0299L00060000000,15221,7/10/01,40000.0,1.0,2004.0,6.0,3.0,2.0,1.0,2184.0,10.596634733096073,21.84
164254,0309D00202000000,15034,11/23/11,11500.0,1.0,1939.0,5.0,1.0,1.0,0.0,624.0,9.350102314351341,6.24
204140,0507P00083000000,15143,8/25/93,46500.0,2.0,1920.0,6.0,3.0,1.0,1.0,1210.0,10.747207591575448,12.1
5392,0028L00209000000,15213,11/15/13,200000.0,2.0,1910.0,10.0,5.0,3.0,0.0,1843.0,12.206072645530174,18.43
34884,0174B00181000000,15208,3/15/02,30000.0,1.8,1900.0,6.0,3.0,1.0,0.0,1332.0,10.308952660644293,13.32
340519,2372L00204000000,16046,11/13/14,301100.0,2.0,2014.0,7.0,3.0,2.0,1.0,2542.0,12.615197714469826,25.42
324021,1355R00060000000,15044,7/3/13,209000.0,1.0,1970.0,7.0,3.0,2.0,1.0,2146.0,12.250089530946948,21.46
60758,0012K00263000000,15203,8/25/06,50000.0,2.0,1900.0,9.0,3.0,1.0,0.0,1640.0,10.819778284410283,16.4
22959,0080H00029000000,15201,3/29/18,379900.0,3.0,1900.0,7.0,4.0,3.0,1.0,2184.0,12.847663339175718,21.84
183911,0079L00066000000,15209,8/5/03,9000.0,2.0,1923.0,8.0,4.0,2.0,0.0,1260.0,9.104979856318357,12.6
43269,0086S00240000000,15217,5/1/13,500000.0,2.0,1930.0,8.0,5.0,3.0,1.0,2935.0,13.122363377404328,29.35
113466,0133J00305000000,15120,10/2/96,86500.0,2.0,1941.0,7.0,3.0,1.0,1.0,1516.0,11.36789969291997,15.16
254472,0477B00178000000,15241,9/24/08,90000.0,1.0,1920.0,8.0,5.0,2.0,0.0,2244.0,11.407564949312402,22.44
357954,0251D00087000000,15234,8/29/83,52000.0,1.5,1953.0,6.0,3.0,1.0,0.0,1275.0,10.858998997563564,12.75
318141,0615A00021000000,15101,4/5/13,165500.0,1.0,1946.0,6.0,3.0,1.0,1.0,1482.0,12.016726473799254,14.82
359889,0610M00312000000,15237,6/5/02,175000.0,2.0,1977.0,7.0,3.0,2.0,0.0,1770.0,12.072541252905651,17.7
80888,0036G00162000000,15216,8/14/17,100000.0,1.0,1958.0,5.0,3.0,1.0,0.0,900.0,11.512925464970229,9.0
389445,0365G00145000000,15147,2/17/09,70850.0,1.0,1935.0,6.0,3.0,1.0,1.0,1318.0,11.168320245118826,13.18
309944,1418K00256000000,15037,3/10/16,4092.0,2.0,1939.0,4.0,2.0,1.0,0.0,1481.0,8.316789127071518,14.81
147086,0248D00059000000,15227,2/23/10,66000.0,2.0,1947.0,6.0,3.0,1.0,1.0,1490.0,11.097410021008562,14.9
383371,0436H00016000000,15116,10/26/15,106000.0,1.5,1953.0,6.0,3.0,2.0,0.0,1368.0,11.571194373094205,13.68
111513,0014P00153000000,15210,2/25/04,3263.0,2.0,1925.0,7.0,3.0,2.0,0.0,1744.0,8.09040229659332,17.44
68021,0006G00132000000,15211,12/31/96,18000.0,2.0,1910.0,5.0,2.0,1.0,0.0,1152.0,9.798127036878302,11.52
112024,0033K00033000000,15210,4/8/11,36000.0,2.0,1940.0,7.0,3.0,1.0,0.0,1330.0,10.491274217438248,13.3
350000,0097J00062000000,15226,9/10/07,132900.0,1.0,1946.0,5.0,3.0,1.0,1.0,924.0,11.797352244701337,9.24
83398,0042R00015000000,15204,3/1/01,90000.0,2.0,1959.0,6.0,3.0,1.0,0.0,1080.0,11.407564949312402,10.8
109044,0094F00303000000,15227,10/23/08,67000.0,1.0,1954.0,5.0,2.0,2.0,0.0,900.0,11.112447898373103,9.0
186714,0132L00008000000,15120,6/20/94,76000.0,1.5,1928.0,6.0,3.0,1.0,1.0,1573.0,11.238488619268468,15.73
179756,0131B00127000000,15120,5/13/94,16000.0,2.0,1925.0,6.0,3.0,1.0,1.0,1560.0,9.680344001221918,15.6
381694,0227P00066000000,15238,8/16/96,99500.0,2.0,1950.0,8.0,4.0,1.0,1.0,2720.0,11.507912923146684,27.2
273997,0637S00170000000,15146,4/30/84,42000.0,1.0,1958.0,5.0,3.0,1.0,0.0,900.0,10.645424897265505,9.0
157177,0372B00096000000,15235,7/17/00,225000.0,2.0,1975.0,8.0,4.0,2.0,2.0,3095.0,12.323855681186558,30.95
401190,0632P00122000000,15235,9/3/85,38000.0,1.0,1951.0,6.0,3.0,1.0,0.0,1200.0,10.545341438708522,12.0
184353,0118G00158000000,15209,3/6/92,15000.0,2.0,1900.0,6.0,2.0,2.0,0.0,1667.0,9.615805480084347,16.67
269673,0768K00230000000,15025,7/1/99,219700.0,2.0,1987.0,9.0,4.0,2.0,1.0,2987.0,12.300018258372702,29.87
94407,0046G00206000000,15214,12/29/03,25000.0,2.0,1900.0,6.0,3.0,1.0,0.0,1152.0,10.126631103850338,11.52
305390,0652D00396000000,15135,6/3/97,66500.0,1.0,1962.0,6.0,3.0,1.0,0.0,1124.0,11.104957226643945,11.24
171153,0221R00282000000,15223,12/3/16,50500.0,2.0,1912.0,5.0,2.0,2.0,0.0,1090.0,10.829728615263452,10.9
382320,0290J00154000000,15238,7/6/12,347628.0,2.0,1968.0,10.0,5.0,2.0,2.0,3601.0,12.75888822148824,36.01
385659,0710B00068000000,15143,7/11/17,308000.0,2.0,2011.0,7.0,3.0,2.0,1.0,2346.0,12.637855061955712,23.46
222795,0232J00084000000,15221,7/23/04,14601.0,2.0,1900.0,8.0,4.0,3.0,0.0,2713.0,9.588845298501564,27.13
371375,0590P00088000000,15071,3/18/98,104000.0,2.0,1992.0,7.0,3.0,2.0,1.0,1386.0,11.55214617812351,13.86
400886,0632P00271000000,15235,7/24/91,58000.0,1.0,1960.0,6.0,3.0,2.0,0.0,1350.0,10.968198289528557,13.5
131410,0462J00210000000,15132,10/17/05,53000.0,2.0,1948.0,6.0,2.0,1.0,0.0,1242.0,10.87804719253426,12.42
401950,0633S00229000000,15235,6/2/04,109900.0,1.0,1970.0,7.0,4.0,2.0,0.0,1242.0,11.607326140391713,12.42
250451,0317J00142000000,15102,1/12/96,71000.0,1.5,1947.0,6.0,2.0,1.0,1.0,1074.0,11.170435156023453,10.74
404538,1659J00017000000,15090,5/29/13,279630.0,2.0,2013.0,6.0,3.0,2.0,1.0,1870.0,12.541222579723312,18.7
260184,0774M00160000000,15102,7/17/15,183000.0,1.0,1966.0,7.0,3.0,1.0,1.0,1305.0,12.117241431823558,13.05
74910,0062P00002000000,15226,1/30/04,54500.0,2.0,1932.0,7.0,3.0,2.0,0.0,1438.0,10.905955980651335,14.38
369548,0409J00014000000,15071,12/2/99,121298.0,2.0,2000.0,8.0,4.0,2.0,1.0,1800.0,11.706005606750045,18.0
210220,0235P00006000001,15218,1/8/13,40000.0,1.0,1950.0,5.0,2.0,1.0,0.0,780.0,10.596634733096073,7.8
328545,1519J00335000000,15065,9/29/08,69000.0,2.0,1930.0,7.0,3.0,1.0,0.0,1120.0,11.141861783579396,11.2
78466,0019A00118000000,15220,11/16/16,46500.0,2.0,1920.0,6.0,3.0,1.0,0.0,1128.0,10.747207591575448,11.28
223727,0232N00168000000,15221,3/7/11,40716.0,2.0,1915.0,9.0,3.0,2.0,1.0,2184.0,10.61437641457223,21.84
241074,0471R00019000000,15236,11/6/78,36500.0,1.0,1927.0,6.0,3.0,1.0,0.0,1450.0,10.505067539570582,14.5
318862,0718R00371000000,15101,10/23/98,70000.0,2.0,1950.0,6.0,3.0,1.0,0.0,1516.0,11.156250521031495,15.16
137102,0113G00064000000,15202,10/25/17,69900.0,2.0,1920.0,6.0,3.0,1.0,0.0,1536.0,11.154820928221902,15.36
177363,0037S00196000000,15220,7/11/00,110000.0,1.0,1954.0,6.0,2.0,2.0,1.0,1446.0,11.608235644774552,14.46
99587,0045N00009000000,15212,7/12/00,28200.0,3.0,1900.0,7.0,4.0,1.0,0.0,2316.0,10.247077256926206,23.16
213145,0455K00166000000,15145,12/7/10,34000.0,2.0,1970.0,4.0,2.0,1.0,0.0,950.0,10.4341158035983,9.5
176946,0037H00248000000,15220,8/29/74,33600.0,1.0,1960.0,7.0,3.0,2.0,1.0,936.0,10.422281345951296,9.36
253881,0476D00174000000,15102,6/16/17,235000.0,2.0,1968.0,8.0,4.0,2.0,1.0,2128.0,12.367340793126296,21.28
138328,0160R00219000000,15202,10/24/07,122000.0,2.0,1920.0,6.0,3.0,1.0,1.0,1629.0,11.711776323715394,16.29
258412,0667N00146000000,15102,8/18/11,220000.0,2.0,1971.0,7.0,4.0,2.0,1.0,2060.0,12.301382825334498,20.6
60616,0012K00145000000,15203,6/8/11,88000.0,3.0,1900.0,13.0,6.0,3.0,0.0,3285.0,11.385092093460344,32.85
145366,0137N00152000000,15227,12/18/13,109500.0,2.0,1956.0,6.0,3.0,1.0,0.0,1080.0,11.603679828238693,10.8
200526,0383B00370000000,15133,11/8/11,60000.0,1.0,1950.0,6.0,2.0,1.0,1.0,882.0,11.002099841204238,8.82
68857,0006L00294000000,15211,10/31/17,294000.0,2.0,2006.0,6.0,2.0,1.0,1.0,1600.0,12.591335046320818,16.0
240167,0471A00161000000,15236,8/24/09,140000.0,1.0,1956.0,6.0,3.0,2.0,0.0,1435.0,11.84939770159144,14.35
117566,0138P00026000000,15227,7/17/92,39500.0,2.0,1930.0,6.0,3.0,1.0,1.0,1320.0,10.584055950889214,13.2
362822,0717B00295000000,15101,5/29/07,243000.0,2.0,1966.0,8.0,4.0,2.0,1.0,2439.0,12.400816722322686,24.39
27666,0083A00041000000,15206,10/23/17,100000.0,2.0,1940.0,8.0,5.0,2.0,0.0,2964.0,11.512925464970229,29.64
50510,0055B00315000000,15207,8/8/08,89000.0,2.0,1936.0,5.0,2.0,1.0,0.0,912.0,11.396391648714276,9.12
134349,0554H00127000000,15132,7/10/06,39000.0,1.0,1957.0,6.0,3.0,1.0,0.0,1080.0,10.571316925111784,10.8
199450,0746K00239000000,15140,6/12/15,12500.0,2.0,1900.0,6.0,3.0,1.0,0.0,992.0,9.433483923290392,9.92
172907,0300M00118000000,15221,12/2/82,35000.0,2.0,1951.0,6.0,3.0,1.0,1.0,1296.0,10.46310334047155,12.96
401457,0633S00173000000,15235,10/31/13,49900.0,1.0,1974.0,7.0,3.0,1.0,1.0,1040.0,10.81777628173961,10.4
333737,0110K00063000000,15136,8/29/11,121000.0,2.0,1946.0,6.0,3.0,1.0,1.0,1374.0,11.703545824578878,13.74
367629,1072N00911000000,15090,7/5/07,148000.0,2.0,1981.0,6.0,3.0,1.0,2.0,1360.0,11.904967552746252,13.6
348477,0925D00056000000,15108,6/1/15,239900.0,2.0,2001.0,7.0,3.0,2.0,1.0,1830.0,12.387977448827787,18.3
105353,0041F00283000000,15204,8/25/06,105000.0,2.0,1952.0,4.0,2.0,2.0,0.0,2214.0,11.56171562913966,22.14
216726,1134S00212000000,15088,3/16/99,61000.0,1.0,1957.0,5.0,3.0,1.0,1.0,892.0,11.018629143155449,8.92
298401,0097L00211000000,15226,10/4/05,108000.0,1.0,1955.0,5.0,3.0,1.0,0.0,875.0,11.589886506106357,8.75
393935,0447A00079000000,15147,3/28/07,104000.0,1.0,1952.0,6.0,3.0,1.0,1.0,1141.0,11.55214617812351,11.41
97310,0116L00194000000,15214,11/17/77,17000.0,2.0,1950.0,5.0,2.0,1.0,0.0,1200.0,9.740968623038354,12.0
39383,0232D00051000000,15221,6/10/86,48000.0,2.0,1960.0,6.0,3.0,1.0,0.0,1232.0,10.778956289890028,12.32
334837,0154M00209000000,15136,12/30/10,763500.0,2.0,2010.0,6.0,3.0,2.0,1.0,1474.0,13.545668403640825,14.74
335675,0156A00077000000,15108,10/22/13,265000.0,2.0,1987.0,7.0,4.0,2.0,1.0,2284.0,12.487485104968359,22.84
19486,0049L00073000000,15201,5/27/92,32000.0,3.0,1868.0,8.0,4.0,1.0,0.0,2400.0,10.373491181781864,24.0
296313,1200E00046000000,15143,11/13/01,147000.0,1.0,1950.0,6.0,3.0,1.0,0.0,2220.0,11.898187865760873,22.2
127531,0381G00101000000,15132,6/17/13,8000.0,1.0,1945.0,5.0,2.0,1.0,0.0,1260.0,8.987196820661973,12.6
241932,0563H00104000000,15236,4/28/18,138000.0,1.0,1958.0,8.0,3.0,1.0,2.0,1424.0,11.835008964139341,14.24
321163,0950N00101000000,15101,12/1/17,270000.0,1.0,1965.0,6.0,3.0,1.0,1.0,1816.0,12.506177237980511,18.16
56547,0013K00158000000,15210,12/16/13,13500.0,1.0,1954.0,5.0,3.0,1.0,0.0,816.0,9.51044496442652,8.16
53113,0056N00200000000,15207,10/26/12,1783.0,2.0,1905.0,5.0,2.0,1.0,0.0,1114.0,7.48605261786314,11.14
70962,0034K00298000000,15226,10/4/11,85000.0,1.0,1959.0,6.0,3.0,1.0,0.0,1260.0,11.350406535472453,12.6
274482,0642J00252000000,15146,6/15/18,164000.0,2.0,1978.0,7.0,3.0,2.0,1.0,1705.0,12.007621706806335,17.05
319680,0829A00001A00100,15101,7/27/87,51000.0,2.0,1972.0,6.0,2.0,1.0,1.0,1339.0,10.839580911706463,13.39
283065,0734R00042000000,15068,4/15/86,13400.0,1.0,1986.0,6.0,3.0,1.0,0.0,936.0,9.503009985939002,9.36
391403,0368S00256000000,15235,12/28/06,97500.0,2.0,1938.0,6.0,3.0,1.0,1.0,1242.0,11.487607656985938,12.42
38501,0231R00066000000,15221,12/27/82,19900.0,2.0,1965.0,5.0,2.0,1.0,0.0,928.0,9.898475010712584,9.28
384839,0514M00204000000,15237,12/12/16,471000.0,2.0,2007.0,8.0,4.0,2.0,1.0,3184.0,13.062613372998555,31.84
353449,0141J00229000000,15228,6/1/98,98000.0,2.0,1915.0,7.0,3.0,1.0,1.0,1876.0,11.49272275765271,18.76
144678,0137G00176000000,15227,4/27/18,99000.0,2.0,1924.0,7.0,3.0,1.0,0.0,1260.0,11.502875129116727,12.6
99490,0045K00224000000,15212,12/21/11,55000.0,2.0,1940.0,6.0,3.0,1.0,0.0,1196.0,10.915088464214607,11.96
197030,0362M00307000000,15139,8/31/88,125000.0,2.0,1965.0,8.0,4.0,2.0,1.0,1986.0,11.736069016284437,19.86
241338,0472L00125000000,15236,6/19/78,37000.0,1.0,1961.0,7.0,3.0,1.0,0.0,1000.0,10.51867319162636,10.0
149407,0066J00059000000,15106,9/14/01,63200.0,2.0,1890.0,6.0,3.0,2.0,1.0,2260.0,11.054059580134949,22.6
24426,0082A00119000000,15206,3/27/97,60000.0,2.0,1920.0,6.0,3.0,1.0,0.0,1716.0,11.002099841204238,17.16
256388,0568G00063000000,15102,2/14/06,122101.0,1.5,1960.0,7.0,2.0,2.0,1.0,1790.0,11.712603850073448,17.9
196247,0492R00074000000,15071,6/11/99,74900.0,1.0,1970.0,6.0,3.0,1.0,0.0,980.0,11.22390916950531,9.8
165371,0546H00094000000,15035,9/30/96,35500.0,1.0,1963.0,4.0,2.0,1.0,0.0,725.0,10.477287975463508,7.25
69811,0015B00199000000,15211,9/14/12,112500.0,2.0,1900.0,6.0,3.0,1.0,0.0,2340.0,11.630708500626612,23.4
42644,0086N00111000000,15217,9/16/88,155000.0,2.0,1940.0,6.0,3.0,2.0,0.0,2030.0,11.951180395901384,20.3
260983,0888F00108130900,15102,8/16/00,90000.0,2.0,1984.0,5.0,2.0,1.0,1.0,1348.0,11.407564949312402,13.48
124267,0306H00048000000,15110,2/12/10,27500.0,2.0,1908.0,7.0,4.0,1.0,0.0,1908.0,10.221941283654663,19.08
253521,0474J00124000000,15102,4/4/06,160000.0,1.0,1958.0,9.0,3.0,2.0,0.0,2176.0,11.982929094215963,21.76
105781,0041K00044000000,15204,11/30/88,49800.0,2.0,1935.0,6.0,2.0,1.0,1.0,1082.0,10.815770263012745,10.82
52927,0056J00149000000,15207,4/28/10,500.0,2.0,1900.0,6.0,3.0,1.0,0.0,1236.0,6.214608098422191,12.36
71582,0035C00252000000,15216,2/27/15,119900.0,2.0,1900.0,7.0,3.0,1.0,0.0,1800.0,11.694413341015606,18.0
235478,0305P00253000000,15122,11/7/08,75000.0,1.5,1930.0,5.0,2.0,2.0,0.0,945.0,11.225243392518447,9.45
34668,0173R00013000000,15206,2/24/06,56000.0,2.0,1958.0,6.0,2.0,1.0,0.0,1132.0,10.933106969717286,11.32
94911,0047L00117000000,15212,7/23/14,40000.0,2.5,1925.0,7.0,3.0,2.0,0.0,2764.0,10.596634733096073,27.64
137678,0160D00152000002,15202,11/15/06,131000.0,2.0,1909.0,10.0,3.0,2.0,0.0,2436.0,11.782952602183288,24.36
399802,0539R00350000000,15235,3/7/00,66900.0,1.0,1965.0,7.0,3.0,1.0,1.0,1574.0,11.11095424611632,15.74
181921,0704L00141000000,15056,10/2/17,82000.0,2.0,1946.0,6.0,2.0,1.0,0.0,900.0,11.314474526246391,9.0
62570,0004S00217000000,15211,9/11/15,165000.0,2.0,1920.0,6.0,3.0,1.0,1.0,1707.0,12.013700752882718,17.07
257508,0666G00343000000,15102,6/11/14,150000.0,1.5,1954.0,6.0,2.0,1.0,1.0,1495.0,11.918390573078392,14.95
397322,0451S00238000000,15235,6/30/98,121500.0,2.0,1990.0,8.0,4.0,2.0,1.0,2310.0,11.70766954176274,23.1
243416,0190S00113000000,15236,5/11/06,142268.0,1.5,1990.0,5.0,3.0,2.0,0.0,1377.0,11.865467881768936,13.77
183394,0079B00132000000,15209,7/14/98,45000.0,2.0,1887.0,5.0,2.0,1.0,0.0,1788.0,10.714417768752456,17.88
168263,0602N00006000000,15143,7/11/17,695000.0,1.0,1958.0,7.0,3.0,2.0,1.0,2019.0,13.45166712454693,20.19
190076,0181N00048000000,15120,1/3/03,111000.0,1.0,1960.0,7.0,3.0,2.0,0.0,1170.0,11.617285480294472,11.7
94319,0046J00216000000,15214,8/31/77,22500.0,2.0,1910.0,6.0,2.0,1.0,0.0,1925.0,10.021270588192511,19.25
390005,0365N00032000000,15147,8/21/13,89900.0,1.0,1955.0,6.0,3.0,2.0,0.0,1046.0,11.406453220459712,10.46
73537,0061J00086000000,15226,5/23/05,108900.0,1.0,1950.0,5.0,2.0,1.0,0.0,850.0,11.598185308921051,8.5
196926,0363D00254000000,15139,1/28/99,65000.0,1.0,1950.0,7.0,2.0,1.0,0.0,1217.0,11.082142548877775,12.17
318362,0718L00120000000,15101,2/13/15,120000.0,2.0,1950.0,5.0,2.0,1.0,0.0,924.0,11.695247021764184,9.24
389412,0365B00335000000,15147,2/19/10,30000.0,1.0,1950.0,4.0,2.0,1.0,0.0,1163.0,10.308952660644293,11.63
271452,1136A00109000000,15332,4/22/92,112000.0,1.0,1965.0,6.0,3.0,2.0,0.0,1630.0,11.626254150277232,16.3
20757,0080F00145000000,15201,2/25/16,167000.0,2.0,1910.0,4.0,2.0,1.0,0.0,896.0,12.025749091398891,8.96
384888,0513S00087000000,15237,12/4/12,331585.0,2.0,2012.0,9.0,4.0,2.0,1.0,2136.0,12.711639465996972,21.36
394314,0447P00219000000,15147,5/9/13,77500.0,1.0,1964.0,5.0,2.0,1.0,1.0,1136.0,11.258033215341438,11.36
46281,0126L00041000000,15208,8/20/97,53000.0,2.0,1921.0,7.0,3.0,1.0,1.0,1767.0,10.87804719253426,17.67
313088,0801L00178000000,15126,12/1/15,96900.0,2.0,2014.0,8.0,4.0,2.0,1.0,2712.0,11.481434797878858,27.12
305122,1087K00188000000,15030,3/9/92,11000.0,2.0,1930.0,10.0,4.0,2.0,0.0,1716.0,9.305650551780507,17.16
87104,0023K00417000000,15212,10/14/82,71000.0,3.0,1900.0,14.0,6.0,4.0,0.0,3471.0,11.170435156023453,34.71
381756,0285M00122000000,15215,6/13/14,243000.0,2.0,1970.0,8.0,4.0,2.0,1.0,1954.0,12.400816722322686,19.54
286185,0852L00156000000,15239,11/14/14,115000.0,1.0,1945.0,6.0,3.0,2.0,0.0,1328.0,11.652687407345388,13.28
344473,0596A00245092100,15108,5/10/18,67500.0,1.0,1984.0,5.0,2.0,1.0,1.0,1124.0,11.119882876860622,11.24
180339,0041N00243000000,15205,3/10/15,9000.0,2.0,1900.0,9.0,4.0,2.0,0.0,1950.0,9.104979856318357,19.5
127209,0381E00212000000,15132,3/7/07,3000.0,2.0,1905.0,5.0,2.0,1.0,0.0,1156.0,8.006367567650246,11.56
16492,0050K00370000000,15224,8/29/12,70000.0,2.0,1910.0,8.0,4.0,2.0,0.0,2112.0,11.156250521031495,21.12
78252,0019B00104000000,15220,5/22/00,34000.0,1.0,1952.0,5.0,2.0,1.0,0.0,960.0,10.4341158035983,9.6
375353,0376S00287000000,15137,12/6/04,39000.0,1.0,1930.0,6.0,3.0,1.0,1.0,1131.0,10.571316925111784,11.31
164507,0242P00082000000,15034,3/23/05,35000.0,1.0,1941.0,5.0,2.0,1.0,0.0,750.0,10.46310334047155,7.5
386934,0229S00201000000,15147,2/22/10,52000.0,1.0,1964.0,6.0,3.0,1.0,0.0,1078.0,10.858998997563564,10.78
331644,0620N00038000000,15238,5/16/07,139000.0,1.0,1953.0,10.0,5.0,1.0,1.0,2371.0,11.842229212112828,23.71
37406,0174R00365000000,15208,5/31/07,14900.0,2.0,1930.0,10.0,4.0,2.0,0.0,1558.0,9.60911649193355,15.58
284736,0739G00012000000,15239,5/5/17,123500.0,1.0,1960.0,6.0,3.0,1.0,0.0,1000.0,11.72399643505017,10.0
238271,0150S00096025400,15205,12/22/17,96900.0,2.0,1974.0,4.0,2.0,1.0,0.0,1120.0,11.481434797878858,11.2
215144,0364S00375000000,15147,7/11/17,178000.0,2.0,1926.0,7.0,3.0,1.0,0.0,1476.0,12.089538829274222,14.76
40373,0053D00152000000,15217,6/28/00,298600.0,2.0,1930.0,8.0,4.0,2.0,0.0,2654.0,12.606860164087227,26.54
37546,0174S00358000000,15221,11/10/17,5000.0,2.0,1925.0,6.0,3.0,1.0,0.0,1064.0,8.517193191416238,10.64
20215,0049R00140000B00,15224,12/9/16,195000.0,2.0,1900.0,6.0,2.0,2.0,1.0,1076.0,12.180754837545884,10.76
367414,1205C00023000000,15090,7/18/90,176000.0,2.0,1990.0,8.0,4.0,2.0,2.0,2554.0,12.078239274020289,25.54
249971,0316J00035000000,15236,10/29/02,45000.0,2.0,2002.0,8.0,4.0,2.0,1.0,2074.0,10.714417768752456,20.74
294486,0939H00040000000,15143,12/27/05,258500.0,2.0,1979.0,7.0,3.0,2.0,1.0,2846.0,12.462650972930621,28.46
331439,0620G00331000000,15238,8/13/82,12000.0,2.0,1965.0,7.0,4.0,1.0,1.0,2994.0,9.392661928770137,29.94
111669,0033F00004000000,15210,1/10/97,24000.0,2.0,1928.0,6.0,3.0,1.0,0.0,1795.0,10.085809109330082,17.95
218226,0279D00009000000,15229,7/11/14,117000.0,2.0,1925.0,6.0,3.0,1.0,1.0,1496.0,11.669929213779893,14.96
177162,0036A00142000000,15220,6/3/02,118500.0,1.0,1953.0,6.0,2.0,1.0,1.0,1196.0,11.682668239557323,11.96
85464,0022K00318000000,15233,9/9/94,12000.0,2.0,1900.0,6.0,3.0,1.0,0.0,2232.0,9.392661928770137,22.32
15171,0085A00222C00200,15232,4/23/13,118000.0,1.0,1970.0,4.0,2.0,2.0,0.0,696.0,11.678439903447801,6.96
357534,0194M00102000000,15243,7/6/18,264000.0,2.0,1954.0,7.0,3.0,1.0,1.0,1928.0,12.483704382128453,19.28
116829,0096S00274000000,15234,6/2/92,70000.0,1.0,1950.0,8.0,4.0,1.0,1.0,1641.0,11.156250521031495,16.41
294558,0940A00015000000,15143,7/9/13,309000.0,2.0,1985.0,9.0,4.0,2.0,1.0,2532.0,12.641096555879882,25.32
167780,0234E00231000000,15218,6/9/92,115000.0,2.0,1930.0,7.0,3.0,1.0,0.0,1524.0,11.652687407345388,15.24
373325,0798S00021000000,15071,11/14/12,295110.0,2.0,2012.0,8.0,4.0,2.0,1.0,2574.0,12.595103447174914,25.74
231106,0182H00216000000,15122,3/31/14,118200.0,1.0,1965.0,6.0,3.0,1.0,2.0,1120.0,11.680133383954136,11.2
90004,0048J00024000000,15212,12/30/14,56000.0,2.0,1900.0,7.0,3.0,1.0,1.0,1860.0,10.933106969717286,18.6
71098,0035A00078000000,15216,7/2/08,69000.0,2.0,1910.0,7.0,3.0,1.0,0.0,1490.0,11.141861783579396,14.9
203074,0421B00171000000,15143,12/22/16,310000.0,2.0,1896.0,6.0,4.0,1.0,1.0,1797.0,12.644327576461329,17.97
210446,0235P00204000000,15218,1/30/98,27000.0,2.0,1920.0,5.0,2.0,1.0,0.0,1232.0,10.203592144986466,12.32
153011,0191L00108000000,15234,12/4/14,133000.0,1.0,1950.0,6.0,3.0,1.0,0.0,1044.0,11.79810440720389,10.44
197430,0363C00241000000,15139,11/18/14,143000.0,2.0,1882.0,8.0,3.0,2.0,0.0,1938.0,11.870599909242044,19.38
284426,0845G00004000000,15068,12/4/12,76000.0,2.0,1920.0,6.0,3.0,1.0,0.0,1538.0,11.238488619268468,15.38
46612,0127N00084000000,15217,6/1/87,161500.0,2.5,1925.0,8.0,4.0,2.0,2.0,2796.0,11.992260421644849,27.96
405674,2000N00020000000,15090,8/4/81,67000.0,1.0,1955.0,6.0,3.0,1.0,1.0,1572.0,11.112447898373103,15.72
243054,0189E00301000500,15236,12/31/08,90000.0,2.0,1983.0,4.0,1.0,1.0,1.0,992.0,11.407564949312402,9.92
99089,0045E00352000000,15212,10/24/94,4351.0,2.0,1900.0,5.0,2.0,1.0,0.0,892.0,8.37816098272068,8.92
92877,0045H00081000000,15214,11/7/84,32500.0,2.0,1920.0,5.0,3.0,1.0,0.0,1608.0,10.388995368317829,16.08
65453,0033E00192000000,15210,6/8/04,13000.0,1.5,1880.0,5.0,1.0,1.0,0.0,762.0,9.472704636443673,7.62
286645,0968R00394000000,15068,10/29/15,195000.0,1.0,1984.0,6.0,3.0,2.0,1.0,1788.0,12.180754837545884,17.88
182138,0814S00086000000,15056,12/11/01,125000.0,2.0,1905.0,5.0,3.0,1.0,0.0,2272.0,11.736069016284437,22.72
229268,0525C00050000000,15238,3/27/13,1050000.0,2.5,1940.0,16.0,8.0,6.0,2.0,6601.0,13.864300722133706,66.01
152643,0190P00300001400,15234,11/30/16,122500.0,2.0,1986.0,5.0,2.0,1.0,1.0,1024.0,11.715866308966918,10.24
172983,0300S00016000000,15221,12/6/82,40000.0,1.0,1900.0,8.0,3.0,2.0,0.0,902.0,10.596634733096073,9.02
