,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,d_share,now,log_votes,residuals
43619,2016,IOWA,IA,LEE,19111.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6215,16151,20250821,TOTAL,0.3848058943718655,1,9.689737246238513,0.05560730438812983
43622,2016,IOWA,IA,LINN,19113.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,58935,117098,20250821,TOTAL,0.5032963842251789,1,11.670766470020654,0.07117717464555234
43625,2016,IOWA,IA,LOUISA,19115.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1648,5008,20250821,TOTAL,0.329073482428115,1,8.518791912779934,0.06070913849471782
43628,2016,IOWA,IA,LUCAS,19117.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1239,4354,20250821,TOTAL,0.2845659163987138,1,8.378850241794492,0.023471976814833595
43631,2016,IOWA,IA,LYON,19119.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,920,6377,20250821,TOTAL,0.14426846479535832,1,8.760453046315272,-0.1366509254226249
43634,2016,IOWA,IA,MADISON,19121.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2678,8636,20250821,TOTAL,0.310097267253358,1,9.063694791634697,0.013423526750713455
43637,2016,IOWA,IA,MAHASKA,19123.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2619,10632,20250821,TOTAL,0.24633182844243792,1,9.271623600393081,-0.061144459328233064
43640,2016,IOWA,IA,MARION,19125.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5482,17816,20250821,TOTAL,0.3077009429726089,1,9.787852208937204,-0.026595023986363042
43643,2016,IOWA,IA,MARSHALL,19127.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7652,17980,20250821,TOTAL,0.42558398220244714,1,9.79701530802561,0.09081196379290823
43646,2016,IOWA,IA,MILLS,19129.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2090,7698,20250821,TOTAL,0.27149909067290207,1,8.948715833843691,-0.019201135943991976
43649,2016,IOWA,IA,MITCHELL,19131.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1888,5417,20250821,TOTAL,0.34853239800627656,1,8.597297435657898,0.07608944838685439
43652,2016,IOWA,IA,MONONA,19133.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1247,4572,20250821,TOTAL,0.2727471566054243,1,8.427706024914702,0.00911500738323573
43655,2016,IOWA,IA,MONROE,19135.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1056,3865,20250821,TOTAL,0.27322121604139715,1,8.259716961021523,0.018316620322034127
43658,2016,IOWA,IA,MONTGOMERY,19137.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1314,5044,20250821,TOTAL,0.26050753370341,1,8.52595469708481,-0.008228939116244671
43661,2016,IOWA,IA,MUSCATINE,19139.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8368,19434,20250821,TOTAL,0.4305855716785016,1,9.874779388399384,0.09177346782333085
43664,2016,IOWA,IA,O'BRIEN,19141.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1315,7406,20250821,TOTAL,0.17755873615987036,1,8.910045761473558,-0.11113246012048297
43667,2016,IOWA,IA,OSCEOLA,19143.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,552,3213,20250821,TOTAL,0.17180205415499533,1,8.074960359115858,-0.07350386239583995
43670,2016,IOWA,IA,PAGE,19145.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1807,7044,20250821,TOTAL,0.2565303804656445,1,8.859931469616097,-0.029557222739624245
43673,2016,IOWA,IA,PALO ALTO,19147.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1398,4703,20250821,TOTAL,0.2972570699553477,1,8.455955881945048,0.03215725293999666
43676,2016,IOWA,IA,PLYMOUTH,19149.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2885,13190,20250821,TOTAL,0.21872630780894617,1,9.48721424571136,-0.09995058343029603
43679,2016,IOWA,IA,POCAHONTAS,19151.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,963,3865,20250821,TOTAL,0.24915912031047865,1,8.259716961021523,-0.005745475408884371
43682,2016,IOWA,IA,POLK,19153.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,119804,231555,20250821,TOTAL,0.5173889572671719,1,12.352572705284052,0.04984779664551092
43685,2016,IOWA,IA,POTTAWATTAMIE,19155.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15355,42680,20250821,TOTAL,0.35977038425492036,1,10.66148570541569,-0.01991355562129421
43688,2016,IOWA,IA,POWESHIEK,19157.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4304,9833,20250821,TOTAL,0.43770975287297875,1,9.193499354780156,0.13429226225048552
43691,2016,IOWA,IA,RINGGOLD,19159.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,753,2707,20250821,TOTAL,0.2781677133357961,1,7.903596289614301,0.04176469230908725
43694,2016,IOWA,IA,SAC,19161.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1270,5212,20250821,TOTAL,0.2436684574059862,1,8.558718938244736,-0.026770219480265145
43697,2016,IOWA,IA,SCOTT,19163.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,40440,86220,20250821,TOTAL,0.46903270702853167,1,11.364657448301125,0.05281681164591501
43700,2016,IOWA,IA,SHELBY,19165.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1662,6370,20250821,TOTAL,0.2609105180533752,1,8.759354748566208,-0.019951812186149664
43703,2016,IOWA,IA,SIOUX,19167.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2300,18194,20250821,TOTAL,0.12641530174782895,1,9.808847148382007,-0.20897141750802828
43706,2016,IOWA,IA,STORY,19169.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,25709,50667,20250821,TOTAL,0.5074111354530563,1,10.83303009008603,0.11881493211978894
43709,2016,IOWA,IA,TAMA,19171.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3196,8752,20250821,TOTAL,0.36517367458866545,1,9.077037524661762,0.06780673767389211
43712,2016,IOWA,IA,TAYLOR,19173.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,758,3029,20250821,TOTAL,0.2502476064707824,1,8.015987811027237,0.008005496912577792
43715,2016,IOWA,IA,UNION,19175.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1922,5832,20250821,TOTAL,0.3295610425240055,1,8.671115273688494,0.053283027002408834
43718,2016,IOWA,IA,VAN BUREN,19177.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,845,3561,20250821,TOTAL,0.2372928952541421,1,8.177796683277778,-0.013355687660545179
43721,2016,IOWA,IA,WAPELLO,19179.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5594,15149,20250821,TOTAL,0.36926529803947455,1,9.625689802158323,0.04339417165351522
43724,2016,IOWA,IA,WARREN,19181.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10411,27300,20250821,TOTAL,0.38135531135531137,1,10.21464198117305,0.024886290476498374
43727,2016,IOWA,IA,WASHINGTON,19183.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3943,10929,20250821,TOTAL,0.3607832372586696,1,9.299175085676673,0.051875564275638886
43730,2016,IOWA,IA,WAYNE,19185.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,719,2940,20250821,TOTAL,0.2445578231292517,1,7.986164860332727,0.003865108464776418
43733,2016,IOWA,IA,WEBSTER,19187.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6305,17430,20250821,TOTAL,0.361732644865175,1,9.765948138514066,0.028574662380413673
43736,2016,IOWA,IA,WINNEBAGO,19189.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1931,5787,20250821,TOTAL,0.3336789355451875,1,8.663369301573839,0.05780334732746012
43739,2016,IOWA,IA,WINNESHIEK,19191.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5254,11362,20250821,TOTAL,0.46241858827671184,1,9.338029733117072,0.15149229570910422
43742,2016,IOWA,IA,WOODBURY,19193.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,16210,43718,20250821,TOTAL,0.3707854888146759,1,10.685515195589948,-0.010146857691596567
43745,2016,IOWA,IA,WORTH,19195.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1530,4257,20250821,TOTAL,0.3594080338266385,1,8.356319965828153,0.099484612039409
43748,2016,IOWA,IA,WRIGHT,19197.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1896,6026,20250821,TOTAL,0.3146365748423498,1,8.703838719690246,0.03665847468929928
43751,2016,KANSAS,KS,ALLEN,20001.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1433,5454,20250821,TOTAL,0.2627429409607627,1,8.604104563405533,-0.010053660082396387
43754,2016,KANSAS,KS,ANDERSON,20003.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,672,3350,20250821,TOTAL,0.20059701492537313,1,8.116715624819111,-0.04687821733568931
43757,2016,KANSAS,KS,ATCHISON,20005.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1989,6575,20250821,TOTAL,0.30250950570342205,1,8.791029857045965,0.020001555221970835
43760,2016,KANSAS,KS,BARBER,20007.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,286,2252,20250821,TOTAL,0.1269982238010657,1,7.719573989259581,-0.09984426730281368
43763,2016,KANSAS,KS,BARTON,20009.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1839,10269,20250821,TOTAL,0.17908267601519134,1,9.236884927198295,-0.12658882981373693
43766,2016,KANSAS,KS,BOURBON,20011.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1336,6093,20250821,TOTAL,0.21926801247333005,1,8.714895850248494,-0.059284539946423964
43769,2016,KANSAS,KS,BROWN,20013.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,863,4036,20250821,TOTAL,0.21382556987115955,1,8.3030093814735,-0.043328201520744264
43772,2016,KANSAS,KS,BUTLER,20015.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6573,27657,20250821,TOTAL,0.23766135155656795,1,10.227634139466703,-0.11948265228838104
43775,2016,KANSAS,KS,CHASE,20017.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,316,1369,20250821,TOTAL,0.2308254200146092,1,7.221835825288449,0.029841972087603086
43778,2016,KANSAS,KS,CHAUTAUQUA,20019.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,197,1481,20250821,TOTAL,0.13301823092505063,1,7.300472814267799,-0.07205065276017128
43781,2016,KANSAS,KS,CHEROKEE,20021.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2005,8620,20250821,TOTAL,0.2325986078886311,1,9.061840363657739,-0.06397878932230763
43784,2016,KANSAS,KS,CHEYENNE,20023.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,181,1407,20250821,TOTAL,0.12864250177683015,1,7.249215057114389,-0.07376338226053561
43787,2016,KANSAS,KS,CLARK,20025.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,120,1005,20250821,TOTAL,0.11940298507462686,1,6.912742820493176,-0.06552212146882809
43790,2016,KANSAS,KS,CLAY,20027.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,677,3820,20250821,TOTAL,0.17722513089005235,1,8.24800570160062,-0.07707102853701489
43793,2016,KANSAS,KS,CLOUD,20029.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,761,3930,20250821,TOTAL,0.19363867684478372,1,8.276394704863307,-0.06213237945428793
43796,2016,KANSAS,KS,COFFEY,20031.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,727,4068,20250821,TOTAL,0.17871189773844642,1,8.31090675716845,-0.07885216684345592
43799,2016,KANSAS,KS,COMANCHE,20033.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,102,867,20250821,TOTAL,0.11764705882352941,1,6.7650389767805414,-0.059604374394412435
43802,2016,KANSAS,KS,COWLEY,20035.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3551,12621,20250821,TOTAL,0.2813564693764361,1,9.44311737225863,-0.03502945235891769
43805,2016,KANSAS,KS,CRAWFORD,20037.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5199,14891,20250821,TOTAL,0.34913706265529515,1,9.608512282590205,0.024158361749913038
43808,2016,KANSAS,KS,DECATUR,20039.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,178,1452,20250821,TOTAL,0.12258953168044077,1,7.280697195384741,-0.08145194719726868
43811,2016,KANSAS,KS,DICKINSON,20041.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1609,8210,20250821,TOTAL,0.19598051157125457,1,9.013108202446475,-0.09806509854341178
43814,2016,KANSAS,KS,DONIPHAN,20043.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,587,3378,20250821,TOTAL,0.1737714624037892,1,8.125039097367745,-0.07413620010192118
43817,2016,KANSAS,KS,DOUGLAS,20045.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31195,50087,20250821,TOTAL,0.6228162996386288,1,10.821516772364003,0.23481824891175923
43820,2016,KANSAS,KS,EDWARDS,20047.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,212,1319,20250821,TOTAL,0.1607278241091736,1,7.1846291527173145,-0.038322621644946014
43823,2016,KANSAS,KS,ELK,20049.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,160,1259,20250821,TOTAL,0.12708498808578236,1,7.138073034044347,-0.06954672273889814
43826,2016,KANSAS,KS,ELLIS,20051.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2742,11947,20250821,TOTAL,0.22951368544404452,1,9.388235479817224,-0.08402095156170766
43829,2016,KANSAS,KS,ELLSWORTH,20053.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,521,2679,20250821,TOTAL,0.1944755505785741,1,7.893198869544609,-0.04138729218982093
43832,2016,KANSAS,KS,FINNEY,20055.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3195,10159,20250821,TOTAL,0.3144994586081307,1,9.226115291091546,0.009387468816433153
43835,2016,KANSAS,KS,FORD,20057.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2149,7718,20250821,TOTAL,0.27844001036537963,1,8.951310542097564,-0.012395019402297536
43838,2016,KANSAS,KS,FRANKLIN,20059.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2892,10965,20250821,TOTAL,0.2637482900136799,1,9.302463660851988,-0.04533023466127334
43841,2016,KANSAS,KS,GEARY,20061.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2722,7504,20250821,TOTAL,0.3627398720682303,1,8.92319149068606,0.07336571433564387
43844,2016,KANSAS,KS,GOVE,20063.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,149,1343,20250821,TOTAL,0.11094564408041697,1,7.202661196523238,-0.08904162234187167
43847,2016,KANSAS,KS,GRAHAM,20065.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,188,1284,20250821,TOTAL,0.14641744548286603,1,7.157735484249907,-0.0512357906851236
43850,2016,KANSAS,KS,GRANT,20067.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,441,2389,20250821,TOTAL,0.1845960652992884,1,7.77863014732581,-0.045314576595180955
43853,2016,KANSAS,KS,GRAY,20069.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,263,2066,20250821,TOTAL,0.12729912875121008,1,7.633369649679584,-0.09506477923288609
43856,2016,KANSAS,KS,GREELEY,20071.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,83,650,20250821,TOTAL,0.1276923076923077,1,6.476972362889683,-0.03459317043995694
43859,2016,KANSAS,KS,GREENWOOD,20073.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,485,2840,20250821,TOTAL,0.17077464788732394,1,7.951559331155252,-0.06812020208054198
43862,2016,KANSAS,KS,HAMILTON,20075.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,121,876,20250821,TOTAL,0.13812785388127855,1,6.775366090936392,-0.03966010498444164
43865,2016,KANSAS,KS,HARPER,20077.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,393,2578,20250821,TOTAL,0.15244375484871994,1,7.8547691834991324,-0.08142254639913923
43868,2016,KANSAS,KS,HARVEY,20079.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5068,14916,20250821,TOTAL,0.33976937516760525,1,9.610189741298711,0.014703525073532009
43871,2016,KANSAS,KS,HASKELL,20081.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,245,1354,20250821,TOTAL,0.1809453471196455,1,7.21081845347222,-0.01946571413076248
43874,2016,KANSAS,KS,HODGEMAN,20083.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,124,1017,20250821,TOTAL,0.12192723697148476,1,6.92461239604856,-0.06361453087904974
43877,2016,KANSAS,KS,JACKSON,20085.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1512,5818,20250821,TOTAL,0.2598831213475421,1,8.668711839055147,-0.016270028281793747
43880,2016,KANSAS,KS,JEFFERSON,20087.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2518,8337,20250821,TOTAL,0.30202710807244815,1,9.028458718410613,0.007183990987576994
43883,2016,KANSAS,KS,JEWELL,20089.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,180,1494,20250821,TOTAL,0.12048192771084337,1,7.309212365692763,-0.0850410028086449
43886,2016,KANSAS,KS,JOHNSON,20091.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,129852,290090,20250821,TOTAL,0.4476265986418008,1,12.577946498643248,-0.03162343036743509
43889,2016,KANSAS,KS,KEARNY,20093.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,174,1316,20250821,TOTAL,0.13221884498480244,1,7.182352111885263,-0.06671330142750712
43892,2016,KANSAS,KS,KINGMAN,20095.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,599,3334,20250821,TOTAL,0.1796640671865627,1,8.111928063310739,-0.06756243638797677
43895,2016,KANSAS,KS,KIOWA,20097.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,114,1079,20250821,TOTAL,0.1056533827618165,1,6.983789965258135,-0.08296284356520635
43898,2016,KANSAS,KS,LABETTE,20099.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2291,8107,20250821,TOTAL,0.28259528802269646,1,9.000483164987708,-0.010794412193176561
43901,2016,KANSAS,KS,LANE,20101.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,106,871,20250821,TOTAL,0.12169919632606199,1,6.769641976852503,-0.055791377038687834
43904,2016,KANSAS,KS,LEAVENWORTH,20103.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10209,30301,20250821,TOTAL,0.336919573611432,1,10.318935994253193,-0.0249678450968977
43907,2016,KANSAS,KS,LINCOLN,20105.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,215,1464,20250821,TOTAL,0.14685792349726776,1,7.288927694521257,-0.057611155367632366
43910,2016,KANSAS,KS,LINN,20107.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,736,4427,20250821,TOTAL,0.1662525412243054,1,8.395477432732141,-0.09570523255893856
43913,2016,KANSAS,KS,LOGAN,20109.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,149,1357,20250821,TOTAL,0.10980103168754606,1,7.213031659834869,-0.09072501250576999
43916,2016,KANSAS,KS,LYON,20111.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4649,12288,20250821,TOTAL,0.3783365885416667,1,9.416378455387454,0.06333983656648956
43919,2016,KANSAS,KS,MARION,20115.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1204,5624,20250821,TOTAL,0.21408250355618777,1,8.6347984334905,-0.06030873934738237
43922,2016,KANSAS,KS,MARSHALL,20117.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1072,4673,20250821,TOTAL,0.22940295313503103,1,8.449556542700426,-0.035364398335564734
43925,2016,KANSAS,KS,MCPHERSON,20113.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3226,12742,20250821,TOTAL,0.25317846491916496,1,9.452658902676433,-0.06370316894940942
43928,2016,KANSAS,KS,MEADE,20119.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,210,1720,20250821,TOTAL,0.12209302325581395,1,7.450079569807499,-0.09074839593319023
43931,2016,KANSAS,KS,MIAMI,20121.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3991,15022,20250821,TOTAL,0.2656770070563174,1,9.617271072245957,-0.059756740169158384
43934,2016,KANSAS,KS,MITCHELL,20123.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,477,2942,20250821,TOTAL,0.16213460231135282,1,7.9868449011613825,-0.07859344258580933
43937,2016,KANSAS,KS,MONTGOMERY,20125.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2637,12004,20250821,TOTAL,0.21967677440853048,1,9.392995206560258,-0.09410514518125393
43940,2016,KANSAS,KS,MORRIS,20127.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,601,2624,20250821,TOTAL,0.22903963414634146,1,7.8724551500639794,-0.005745507982386239
43943,2016,KANSAS,KS,MORTON,20129.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,147,1192,20250821,TOTAL,0.12332214765100671,1,7.083387847625295,-0.07046849793273793
43946,2016,KANSAS,KS,NEMAHA,20131.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,725,5122,20250821,TOTAL,0.14154627098789535,1,8.541300266759471,-0.12798745182686677
43949,2016,KANSAS,KS,NEOSHO,20133.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1501,6314,20250821,TOTAL,0.23772568894520113,1,8.750524669117937,-0.04267789124814214
43952,2016,KANSAS,KS,NESS,20135.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,162,1454,20250821,TOTAL,0.11141678129298486,1,7.282073658093465,-0.09269620909658506
43955,2016,KANSAS,KS,NORTON,20137.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,281,2234,20250821,TOTAL,0.12578334825425247,1,7.711548979629146,-0.10064221868035572
43958,2016,KANSAS,KS,OSAGE,20139.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1753,7046,20250821,TOTAL,0.24879364178257168,1,8.860215358901183,-0.0373087103525801
43961,2016,KANSAS,KS,OSBORNE,20141.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,233,1788,20250821,TOTAL,0.1303131991051454,1,7.488852955733459,-0.08454261788043019
43964,2016,KANSAS,KS,OTTAWA,20143.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,424,2903,20250821,TOTAL,0.14605580434033757,1,7.97349996402463,-0.09397892963435342
43967,2016,KANSAS,KS,PAWNEE,20145.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,579,2661,20250821,TOTAL,0.21758737316798196,1,7.886457270977689,-0.017925222621093223
43970,2016,KANSAS,KS,PHILLIPS,20147.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,300,2664,20250821,TOTAL,0.11261261261261261,1,7.88758403166028,-0.12295852189269975
43973,2016,KANSAS,KS,POTTAWATOMIE,20149.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2225,10693,20250821,TOTAL,0.2080800523707098,1,9.277344600756656,-0.09969345913349265
43976,2016,KANSAS,KS,PRATT,20151.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,771,3842,20250821,TOTAL,0.20067673086933888,1,8.253748343328501,-0.05391777662733557
43979,2016,KANSAS,KS,RAWLINS,20153.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,163,1472,20250821,TOTAL,0.11073369565217392,1,7.294377299288821,-0.0940185071023171
43982,2016,KANSAS,KS,RENO,20155.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6837,24210,20250821,TOTAL,0.2824039653035936,1,10.094521049932105,-0.06782440020207431
43985,2016,KANSAS,KS,REPUBLIC,20157.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,375,2529,20250821,TOTAL,0.14827995255041518,1,7.835579246669965,-0.08458937189126983
43988,2016,KANSAS,KS,RICE,20159.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,695,3804,20250821,TOTAL,0.1827024185068349,1,8.24380842366528,-0.07137567929825553
43991,2016,KANSAS,KS,RILEY,20161.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9341,21532,20250821,TOTAL,0.43381943154374886,1,9.977295479680848,0.08968129841724148
43994,2016,KANSAS,KS,ROOKS,20163.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,275,2419,20250821,TOTAL,0.11368334022323275,1,7.791109510610028,-0.11687564334431998
43997,2016,KANSAS,KS,RUSH,20165.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,233,1503,20250821,TOTAL,0.1550232867598137,1,7.315218389752975,-0.0508116753592916
44000,2016,KANSAS,KS,RUSSELL,20167.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,461,3193,20250821,TOTAL,0.14437832759160665,1,8.068716192714781,-0.10060318512553265
44003,2016,KANSAS,KS,SALINE,20169.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6317,22064,20250821,TOTAL,0.2863034807831762,1,10.001702600033083,-0.05910267803373859
44006,2016,KANSAS,KS,SCOTT,20171.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,236,2202,20250821,TOTAL,0.10717529518619437,1,7.697121317282625,-0.11850070988925596
44009,2016,KANSAS,KS,SEDGWICK,20173.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,69627,188783,20250821,TOTAL,0.3688202857248799,1,12.148353486266599,-0.08811105233468014
44012,2016,KANSAS,KS,SEWARD,20175.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1628,5038,20250821,TOTAL,0.3231441048034934,1,8.524764456912555,0.05446946865667818
44015,2016,KANSAS,KS,SHAWNEE,20177.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33926,75406,20250821,TOTAL,0.44991114765403284,1,11.230642126426895,0.04065776438232044
44018,2016,KANSAS,KS,SHERIDAN,20179.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,127,1374,20250821,TOTAL,0.09243085880640466,1,7.2254814727822945,-0.10874199182823975
44021,2016,KANSAS,KS,SHERMAN,20181.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,347,2612,20250821,TOTAL,0.13284839203675344,1,7.867871490396322,-0.10169861473922495
44024,2016,KANSAS,KS,SMITH,20183.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,297,2042,20250821,TOTAL,0.1454456415279138,1,7.621684998724611,-0.07631121255631532
44027,2016,KANSAS,KS,STAFFORD,20185.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,304,1896,20250821,TOTAL,0.16033755274261605,1,7.547501682814967,-0.05756524772875335
44030,2016,KANSAS,KS,STANTON,20187.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,115,637,20250821,TOTAL,0.18053375196232338,1,6.456769655572163,0.01929786720792112
44033,2016,KANSAS,KS,STEVENS,20189.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,220,1891,20250821,TOTAL,0.11634056054997356,1,7.544861068658458,-0.10142505181642546
44036,2016,KANSAS,KS,SUMNER,20191.0,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2076,9722,20250821,TOTAL,0.21353630940135773,1,9.1821466376054,-0.08929137231185949
