,PARID,PROPERTYZIP,SALEDATE,SALEPRICE,STORIES,YEARBLT,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,FINISHEDLIVINGAREA,LOGPRICE
27666,0083A00041000000,15206,10/23/17,100000.0,2.0,1940.0,8.0,5.0,2.0,0.0,2964.0,5.0
50510,0055B00315000000,15207,8/8/08,89000.0,2.0,1936.0,5.0,2.0,1.0,0.0,912.0,4.949390006644912
134349,0554H00127000000,15132,7/10/06,39000.0,1.0,1957.0,6.0,3.0,1.0,0.0,1080.0,4.5910646070264995
199450,0746K00239000000,15140,6/12/15,12500.0,2.0,1900.0,6.0,3.0,1.0,0.0,992.0,4.096910013008056
172907,0300M00118000000,15221,12/2/82,35000.0,2.0,1951.0,6.0,3.0,1.0,1.0,1296.0,4.544068044350276
401457,0633S00173000000,15235,10/31/13,49900.0,1.0,1974.0,7.0,3.0,1.0,1.0,1040.0,4.69810054562339
333737,0110K00063000000,15136,8/29/11,121000.0,2.0,1946.0,6.0,3.0,1.0,1.0,1374.0,5.08278537031645
367629,1072N00911000000,15090,7/5/07,148000.0,2.0,1981.0,6.0,3.0,1.0,2.0,1360.0,5.1702617153949575
348477,0925D00056000000,15108,6/1/15,239900.0,2.0,2001.0,7.0,3.0,2.0,1.0,1830.0,5.380030247967831
105353,0041F00283000000,15204,8/25/06,105000.0,2.0,1952.0,4.0,2.0,2.0,0.0,2214.0,5.021189299069938
216726,1134S00212000000,15088,3/16/99,61000.0,1.0,1957.0,5.0,3.0,1.0,1.0,892.0,4.785329835010767
298401,0097L00211000000,15226,10/4/05,108000.0,1.0,1955.0,5.0,3.0,1.0,0.0,875.0,5.033423755486949
393935,0447A00079000000,15147,3/28/07,104000.0,1.0,1952.0,6.0,3.0,1.0,1.0,1141.0,5.017033339298781
97310,0116L00194000000,15214,11/17/77,17000.0,2.0,1950.0,5.0,2.0,1.0,0.0,1200.0,4.230448921378274
39383,0232D00051000000,15221,6/10/86,48000.0,2.0,1960.0,6.0,3.0,1.0,0.0,1232.0,4.681241237375588
334837,0154M00209000000,15136,12/30/10,763500.0,2.0,2010.0,6.0,3.0,2.0,1.0,1474.0,5.88280904139244
335675,0156A00077000000,15108,10/22/13,265000.0,2.0,1987.0,7.0,4.0,2.0,1.0,2284.0,5.423245873936808
19486,0049L00073000000,15201,5/27/92,32000.0,3.0,1868.0,8.0,4.0,1.0,0.0,2400.0,4.505149978319906
296313,1200E00046000000,15143,11/13/01,147000.0,1.0,1950.0,6.0,3.0,1.0,0.0,2220.0,5.1673173347481764
127531,0381G00101000000,15132,6/17/13,8000.0,1.0,1945.0,5.0,2.0,1.0,0.0,1260.0,3.9030899869919438
241932,0563H00104000000,15236,4/28/18,138000.0,1.0,1958.0,8.0,3.0,1.0,2.0,1424.0,5.139879086401237
321163,0950N00101000000,15101,12/1/17,270000.0,1.0,1965.0,6.0,3.0,1.0,1.0,1816.0,5.431363764158987
56547,0013K00158000000,15210,12/16/13,13500.0,1.0,1954.0,5.0,3.0,1.0,0.0,816.0,4.1303337684950066
53113,0056N00200000000,15207,10/26/12,1783.0,2.0,1905.0,5.0,2.0,1.0,0.0,1114.0,3.2511513431753545
70962,0034K00298000000,15226,10/4/11,85000.0,1.0,1959.0,6.0,3.0,1.0,0.0,1260.0,4.929418925714293
274482,0642J00252000000,15146,6/15/18,164000.0,2.0,1978.0,7.0,3.0,2.0,1.0,1705.0,5.214843848047698
319680,0829A00001A00100,15101,7/27/87,51000.0,2.0,1972.0,6.0,2.0,1.0,1.0,1339.0,4.707570176097937
283065,0734R00042000000,15068,4/15/86,13400.0,1.0,1986.0,6.0,3.0,1.0,0.0,936.0,4.127104798364807
391403,0368S00256000000,15235,12/28/06,97500.0,2.0,1938.0,6.0,3.0,1.0,1.0,1242.0,4.989004615698537
38501,0231R00066000000,15221,12/27/82,19900.0,2.0,1965.0,5.0,2.0,1.0,0.0,928.0,4.298853076409706
384839,0514M00204000000,15237,12/12/16,471000.0,2.0,2007.0,8.0,4.0,2.0,1.0,3184.0,5.673020907128897
353449,0141J00229000000,15228,6/1/98,98000.0,2.0,1915.0,7.0,3.0,1.0,1.0,1876.0,4.991226075692495
144678,0137G00176000000,15227,4/27/18,99000.0,2.0,1924.0,7.0,3.0,1.0,0.0,1260.0,4.99563519459755
99490,0045K00224000000,15212,12/21/11,55000.0,2.0,1940.0,6.0,3.0,1.0,0.0,1196.0,4.740362689494244
197030,0362M00307000000,15139,8/31/88,125000.0,2.0,1965.0,8.0,4.0,2.0,1.0,1986.0,5.096910013008056
241338,0472L00125000000,15236,6/19/78,37000.0,1.0,1961.0,7.0,3.0,1.0,0.0,1000.0,4.568201724066995
149407,0066J00059000000,15106,9/14/01,63200.0,2.0,1890.0,6.0,3.0,2.0,1.0,2260.0,4.800717078282385
24426,0082A00119000000,15206,3/27/97,60000.0,2.0,1920.0,6.0,3.0,1.0,0.0,1716.0,4.778151250383644
256388,0568G00063000000,15102,2/14/06,122101.0,1.5,1960.0,7.0,2.0,2.0,1.0,1790.0,5.086719220805681
196247,0492R00074000000,15071,6/11/99,74900.0,1.0,1970.0,6.0,3.0,1.0,0.0,980.0,4.874481817699467
165371,0546H00094000000,15035,9/30/96,35500.0,1.0,1963.0,4.0,2.0,1.0,0.0,725.0,4.550228353055094
69811,0015B00199000000,15211,9/14/12,112500.0,2.0,1900.0,6.0,3.0,1.0,0.0,2340.0,5.051152522447381
42644,0086N00111000000,15217,9/16/88,155000.0,2.0,1940.0,6.0,3.0,2.0,0.0,2030.0,5.190331698170292
260983,0888F00108130900,15102,8/16/00,90000.0,2.0,1984.0,5.0,2.0,1.0,1.0,1348.0,4.954242509439325
124267,0306H00048000000,15110,2/12/10,27500.0,2.0,1908.0,7.0,4.0,1.0,0.0,1908.0,4.439332693830263
253521,0474J00124000000,15102,4/4/06,160000.0,1.0,1958.0,9.0,3.0,2.0,0.0,2176.0,5.204119982655925
105781,0041K00044000000,15204,11/30/88,49800.0,2.0,1935.0,6.0,2.0,1.0,1.0,1082.0,4.697229342759718
52927,0056J00149000000,15207,4/28/10,500.0,2.0,1900.0,6.0,3.0,1.0,0.0,1236.0,2.6989700043360187
71582,0035C00252000000,15216,2/27/15,119900.0,2.0,1900.0,7.0,3.0,1.0,0.0,1800.0,5.078819183098848
235478,0305P00253000000,15122,11/7/08,75000.0,1.5,1930.0,5.0,2.0,2.0,0.0,945.0,4.8750612633917
34668,0173R00013000000,15206,2/24/06,56000.0,2.0,1958.0,6.0,2.0,1.0,0.0,1132.0,4.748188027006201
94911,0047L00117000000,15212,7/23/14,40000.0,2.5,1925.0,7.0,3.0,2.0,0.0,2764.0,4.6020599913279625
137678,0160D00152000002,15202,11/15/06,131000.0,2.0,1909.0,10.0,3.0,2.0,0.0,2436.0,5.117271295655764
399802,0539R00350000000,15235,3/7/00,66900.0,1.0,1965.0,7.0,3.0,1.0,1.0,1574.0,4.825426117767823
181921,0704L00141000000,15056,10/2/17,82000.0,2.0,1946.0,6.0,2.0,1.0,0.0,900.0,4.913813852383717
62570,0004S00217000000,15211,9/11/15,165000.0,2.0,1920.0,6.0,3.0,1.0,1.0,1707.0,5.217483944213907
257508,0666G00343000000,15102,6/11/14,150000.0,1.5,1954.0,6.0,2.0,1.0,1.0,1495.0,5.176091259055681
397322,0451S00238000000,15235,6/30/98,121500.0,2.0,1990.0,8.0,4.0,2.0,1.0,2310.0,5.084576277934331
243416,0190S00113000000,15236,5/11/06,142268.0,1.5,1990.0,5.0,3.0,2.0,0.0,1377.0,5.153107226252515
183394,0079B00132000000,15209,7/14/98,45000.0,2.0,1887.0,5.0,2.0,1.0,0.0,1788.0,4.653212513775344
168263,0602N00006000000,15143,7/11/17,695000.0,1.0,1958.0,7.0,3.0,2.0,1.0,2019.0,5.841984804590114
190076,0181N00048000000,15120,1/3/03,111000.0,1.0,1960.0,7.0,3.0,2.0,0.0,1170.0,5.045322978786658
